sentence_good,sentence_bad,field,linguistics_term,UID,pair_id,Group,config,trial_type
No guest will drop by more than two college campuses.,No guest will drop by at least two college campuses.,semantics,quantifiers,superlative_quantifiers_1,883,p34,superlative_quantifiers_1,target
These teachers discuss this doctor.,These teachers discuss these doctor.,morphology,determiner_noun_agreement,determiner_noun_agreement_2,883,p34,determiner_noun_agreement_2,target
The fathers of every senator entice Monet to hide steps.,The fathers of every senator entices Monet to hide steps.,morphology,subject_verb_agreement,distractor_agreement_relational_noun,280,p34,distractor_agreement_relational_noun,target
All coats flattened.,All coats looked like.,syntax,argument_structure,intransitive,280,p34,intransitive,target
No actress was returning to more than four waitresses.,No actress was returning to at least four waitresses.,semantics,quantifiers,superlative_quantifiers_1,280,p34,superlative_quantifiers_1,target
Who will Sonia insult after fleeing from Chad?,Who will Sonia insult Chad after fleeing from?,syntax,island_effects,adjunct_island,280,p34,adjunct_island,target
Amelia researches these schools.,Amelia researches this schools.,morphology,determiner_noun_agreement,determiner_noun_agreement_2,280,p34,determiner_noun_agreement_2,target
What are a lot of actors walking through before leaving every grocery store?,What are a lot of actors walking through every grocery store before leaving?,syntax,island_effects,adjunct_island,899,p34,adjunct_island,target
The sketch of these pictures alarms April.,The sketch of these pictures alarm April.,morphology,subject_verb_agreement,distractor_agreement_relational_noun,899,p34,distractor_agreement_relational_noun,target
Most senators' oncologists do embrace.,Most senators' oncologists do fire.,syntax,argument_structure,intransitive,899,p34,intransitive,target
Erin can't heal these hamsters.,Erin can't heal this hamsters.,morphology,determiner_noun_agreement,determiner_noun_agreement_2,899,p34,determiner_noun_agreement_2,target
No waiter is dropping by more than two grocery stores.,No waiter is dropping by at least two grocery stores.,semantics,quantifiers,superlative_quantifiers_1,899,p34,superlative_quantifiers_1,target
Marla can chuckle.,Marla can respect.,syntax,argument_structure,intransitive,938,p34,intransitive,target
The brothers of Candice have forgotten about what slow.,The brothers of Candice has forgotten about what slow.,morphology,subject_verb_agreement,distractor_agreement_relational_noun,938,p34,distractor_agreement_relational_noun,target
What should all women examine after thinking about many documentaries?,What should all women examine many documentaries after thinking about?,syntax,island_effects,adjunct_island,938,p34,adjunct_island,target
Sally watches that actress.,Sally watches those actress.,morphology,determiner_noun_agreement,determiner_noun_agreement_2,938,p34,determiner_noun_agreement_2,target
No organization likes fewer than seven lamps.,No organization likes at most seven lamps.,semantics,quantifiers,superlative_quantifiers_1,938,p34,superlative_quantifiers_1,target
Some doors could shut.,Some doors could resemble.,syntax,argument_structure,intransitive,973,p34,intransitive,target
Who can this book scare after irritating Stephen?,Who can this book scare Stephen after irritating?,syntax,island_effects,adjunct_island,973,p34,adjunct_island,target
The prints of some hat were wasting away.,The prints of some hat was wasting away.,morphology,subject_verb_agreement,distractor_agreement_relational_noun,973,p34,distractor_agreement_relational_noun,target
That sketch looks like this adult.,That sketch looks like these adult.,morphology,determiner_noun_agreement,determiner_noun_agreement_2,973,p34,determiner_noun_agreement_2,target
No actress had remembered fewer than seven guests.,No actress had remembered at most seven guests.,semantics,quantifiers,superlative_quantifiers_1,973,p34,superlative_quantifiers_1,target
The reports about politics haven't confused some committee.,The reports about politics hasn't confused some committee.,morphology,subject_verb_agreement,distractor_agreement_relational_noun,636,p34,distractor_agreement_relational_noun,target
Who does a child hide without complaining about Dawn?,Who does a child hide Dawn without complaining about?,syntax,island_effects,adjunct_island,636,p34,adjunct_island,target
All fathers of Christopher spin around.,All fathers of Christopher look like.,syntax,argument_structure,intransitive,636,p34,intransitive,target
That cashier visited this adult.,That cashier visited these adult.,morphology,determiner_noun_agreement,determiner_noun_agreement_2,636,p34,determiner_noun_agreement_2,target
No child was healing fewer than three cashiers.,No child was healing at most three cashiers.,semantics,quantifiers,superlative_quantifiers_1,636,p34,superlative_quantifiers_1,target
The Borgias pass those museums.,The Borgias pass that museums.,morphology,determiner_noun_agreement,determiner_noun_agreement_2,76,p34,determiner_noun_agreement_2,target
Anna's cousins might smile.,Anna's cousins might admire.,syntax,argument_structure,intransitive,76,p34,intransitive,target
No patient thought about more than six books.,No patient thought about at least six books.,semantics,quantifiers,superlative_quantifiers_1,76,p34,superlative_quantifiers_1,target
The photograph of jackets hasn't resembled some print.,The photograph of jackets haven't resembled some print.,morphology,subject_verb_agreement,distractor_agreement_relational_noun,76,p34,distractor_agreement_relational_noun,target
What would those teenagers research before boycotting some malls?,What would those teenagers research some malls before boycotting?,syntax,island_effects,adjunct_island,76,p34,adjunct_island,target
Some men will scream.,Some men will care for.,syntax,argument_structure,intransitive,811,p34,intransitive,target
Who was James escaping from before healing Valerie?,Who was James escaping from Valerie before healing?,syntax,island_effects,adjunct_island,811,p34,adjunct_island,target
The mother of these patients has seemed to get a job.,The mother of these patients have seemed to get a job.,morphology,subject_verb_agreement,distractor_agreement_relational_noun,811,p34,distractor_agreement_relational_noun,target
No driver has admired more than three restaurants.,No driver has admired at least three restaurants.,semantics,quantifiers,superlative_quantifiers_1,811,p34,superlative_quantifiers_1,target
Angela concealed this report.,Angela concealed these report.,morphology,determiner_noun_agreement,determiner_noun_agreement_2,811,p34,determiner_noun_agreement_2,target
A granddaughter of the Impressionists flees from Sabrina.,A granddaughter of the Impressionists flee from Sabrina.,morphology,subject_verb_agreement,distractor_agreement_relational_noun,136,p34,distractor_agreement_relational_noun,target
No woman drove to more than three glaciers.,No woman drove to at least three glaciers.,semantics,quantifiers,superlative_quantifiers_1,136,p34,superlative_quantifiers_1,target
Ruth's dentists haven't kissed.,Ruth's dentists haven't admired.,syntax,argument_structure,intransitive,136,p34,intransitive,target
Peter can't complain about this driver.,Peter can't complain about these driver.,morphology,determiner_noun_agreement,determiner_noun_agreement_2,136,p34,determiner_noun_agreement_2,target
Who has Margaret criticized while thinking about Lawrence?,Who has Margaret criticized Lawrence while thinking about?,syntax,island_effects,adjunct_island,136,p34,adjunct_island,target
The books about Spain haven't aggravated Tiffany.,The books about Spain hasn't aggravated Tiffany.,morphology,subject_verb_agreement,distractor_agreement_relational_noun,859,p34,distractor_agreement_relational_noun,target
Who is Colleen watching without approaching Allison?,Who is Colleen watching Allison without approaching?,syntax,island_effects,adjunct_island,859,p34,adjunct_island,target
These lakes melt.,These lakes resemble.,syntax,argument_structure,intransitive,859,p34,intransitive,target
Debra wouldn't research these pictures.,Debra wouldn't research this pictures.,morphology,determiner_noun_agreement,determiner_noun_agreement_2,859,p34,determiner_noun_agreement_2,target
No student is fixing more than two carts.,No student is fixing at least two carts.,semantics,quantifiers,superlative_quantifiers_1,859,p34,superlative_quantifiers_1,target
The brother of those adults does forget Kristen.,The brother of those adults do forget Kristen.,morphology,subject_verb_agreement,distractor_agreement_relational_noun,513,p34,distractor_agreement_relational_noun,target
No cashier boycotts fewer than five universities.,No cashier boycotts at most five universities.,semantics,quantifiers,superlative_quantifiers_1,513,p34,superlative_quantifiers_1,target
Wayne had boasted.,Wayne had disliked.,syntax,argument_structure,intransitive,513,p34,intransitive,target
Who could Frank observe before concealing Robert?,Who could Frank observe Robert before concealing?,syntax,island_effects,adjunct_island,513,p34,adjunct_island,target
This actress listened to these guests.,This actress listened to this guests.,morphology,determiner_noun_agreement,determiner_noun_agreement_2,513,p34,determiner_noun_agreement_2,target
The paintings of every fork weren't upsetting Beverly.,The paintings of every fork wasn't upsetting Beverly.,morphology,subject_verb_agreement,distractor_agreement_relational_noun,626,p34,distractor_agreement_relational_noun,target
Jodi has found this patient.,Jodi has found these patient.,morphology,determiner_noun_agreement,determiner_noun_agreement_2,626,p34,determiner_noun_agreement_2,target
Who could some essay worry while impressing Lori?,Who could some essay worry Lori while impressing?,syntax,island_effects,adjunct_island,626,p34,adjunct_island,target
